"","ID","focal","competitor","density","competition","inoculum","decay","treatment","tot_focal","tot_comp","Above_focal","Above_comp","Below_focal","Below_comp","Remove_density","Above_focal_initial","Below_focal_initial","tot_focal_initial","Above_comp_initial","Below_comp_initial","tot_comp_initial","moss"
"135","135","ENGERO","MACHZU",2,"heterospecific","unsterilized+living","living","unsterilized",0.37365,0.60854,0.28641,0.38452,0.08724,0.22402,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"136","136","ENGERO","MACHZU",4,"heterospecific","unsterilized+living","living","unsterilized",0.30888,2.37484,0.22885,1.53163,0.08003,0.84321,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"137","137","MACHZU","MACHZU",0,"conspecific","sterilized+living","living","sterilized",0.20139,0,0.1267,0,0.07469,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"138","138","MACHZU","MACHZU",1,"conspecific","sterilized+living","living","sterilized",0.20837,0.16149,0.14708,0.08499,0.06129,0.0765,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"139","139","MACHZU","MACHZU",2,"conspecific","sterilized+living","living","sterilized",0.28092,0.64445,0.21193,0.41349,0.06899,0.23096,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"140","140","MACHZU","MACHZU",4,"conspecific","sterilized+living","living","sterilized",0.165306846361186,0.797683153638814,0.11379,0.50207,0.051516846361186,0.295613153638814,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"141","141","ENGERO","MACHZU",0,"heterospecific","sterilized+living","living","sterilized",0.0457,0,0.03828,0,0.00742,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"142","142","ENGERO","MACHZU",1,"heterospecific","sterilized+living","living","sterilized",0.57373,0.20689,0.45943,0.14019,0.1143,0.0667,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"143","143","ENGERO","MACHZU",2,"heterospecific","sterilized+living","living","sterilized",0.44531,0.52149,0.34607,0.31823,0.09924,0.20326,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"144","144","ENGERO","MACHZU",4,"heterospecific","sterilized+living","living","sterilized",0.11062,1.25553,0.08841,0.69815,0.02221,0.55738,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"145","145","MACHZU","MACHZU",0,"conspecific","unsterilized+dead","dead","unsterilized",0.282,0,0.16307,0,0.11893,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,5
"146","146","MACHZU","MACHZU",1,"conspecific","unsterilized+dead","dead","unsterilized",0.24304,0.23563,0.14553,0.15792,0.09751,0.07771,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,5
"147","147","MACHZU","MACHZU",2,"conspecific","unsterilized+dead","dead","unsterilized",0.430813844403468,0.418516155596532,0.23336,0.27642,0.197453844403468,0.142096155596532,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"148","148","MACHZU","MACHZU",4,"conspecific","unsterilized+dead","dead","unsterilized",0.324416282145481,1.25237371785452,0.19225,0.86933,0.132166282145481,0.383043717854519,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,5
"149","149","ENGERO","MACHZU",0,"heterospecific","unsterilized+dead","dead","unsterilized",0.4934,0,0.40328,0,0.09012,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"150","150","ENGERO","MACHZU",1,"heterospecific","unsterilized+dead","dead","unsterilized",1.71264,0.27788,1.28382,0.18129,0.42882,0.09659,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,10
"151","151","ENGERO","MACHZU",2,"heterospecific","unsterilized+dead","dead","unsterilized",1.75845,1.06996,1.48018,0.60739,0.27827,0.46257,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"152","152","ENGERO","MACHZU",4,"heterospecific","unsterilized+dead","dead","unsterilized",1.34778,5.12145,0.88622,2.48743,0.46156,2.63402,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"153","153","MACHZU","MACHZU",0,"conspecific","sterilized+dead","dead","sterilized",0.5219,0,0.28513,0,0.23677,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"154","154","MACHZU","MACHZU",1,"conspecific","sterilized+dead","dead","sterilized",0.200692257883934,0.283607742116066,0.12209,0.19945,0.0786022578839336,0.0841577421160664,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,10
"155","155","MACHZU","MACHZU",2,"conspecific","sterilized+dead","dead","sterilized",0.237809749698055,0.478700250301945,0.1605,0.31972,0.0773097496980551,0.158980250301945,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"156","156","MACHZU","MACHZU",4,"conspecific","sterilized+dead","dead","sterilized",0.215282371664473,0.901287628335527,0.14994,0.26791,0.0653423716644729,0.633377628335527,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"157","157","ENGERO","MACHZU",0,"heterospecific","sterilized+dead","dead","sterilized",0.18254,0,0.1458,0,0.03674,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"158","158","ENGERO","MACHZU",1,"heterospecific","sterilized+dead","dead","sterilized",0.16397,0.37087,0.1333,0.27353,0.03067,0.09734,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,100
"159","159","ENGERO","MACHZU",2,"heterospecific","sterilized+dead","dead","sterilized",0.12291,0.33358,0.09438,0.23019,0.02853,0.10339,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"160","160","ENGERO","MACHZU",4,"heterospecific","sterilized+dead","dead","sterilized",0.11535,1.01931,0.09015,0.71829,0.0252,0.30102,0,0.0135813333333333,0.004368,0.0179493333333333,0.0587506666666667,0.0310586666666667,0.0898093333333333,0
"161","161","MACHZU","ENGERO",0,"heterospecific","unsterilized+living","living","unsterilized",0.27458,0,0.19239,0,0.08219,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"162","162","MACHZU","ENGERO",1,"heterospecific","unsterilized+living","living","unsterilized",0.09265,2.39466,0.05862,2.02452,0.03403,0.37014,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"163","163","MACHZU","ENGERO",2,"heterospecific","unsterilized+living","living","unsterilized",0.33752,0.55789,0.18923,0.4542,0.14829,0.10369,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,80
"164","164","MACHZU","ENGERO",4,"heterospecific","unsterilized+living","living","unsterilized",0.29629,1.55998,0.17805,1.29127,0.11824,0.26871,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"165","165","ENGERO","ENGERO",0,"conspecific","unsterilized+living","living","unsterilized",0.23733,0,0.1852,0,0.05213,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"166","166","ENGERO","ENGERO",1,"conspecific","unsterilized+living","living","unsterilized",5.73978789344052,0.205902106559483,4.48581,0.14672,1.25397789344052,0.0591821065594826,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"167","167","ENGERO","ENGERO",2,"conspecific","unsterilized+living","living","unsterilized",0.503243159178444,1.05078684082156,0.40947,0.88612,0.0937731591784438,0.164666840821556,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,100
"168","168","ENGERO","ENGERO",4,"conspecific","unsterilized+living","living","unsterilized",0.630234999956849,2.19912500004315,0.5343,1.78316,0.0959349999568493,0.415965000043151,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,80
"169","169","MACHZU","ENGERO",0,"heterospecific","sterilized+living","living","sterilized",0.23203,0,0.17049,0,0.06154,0,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"170","170","MACHZU","ENGERO",1,"heterospecific","sterilized+living","living","sterilized",0.20016,0.12621,0.1203,0.10585,0.07986,0.02036,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,20
"171","171","MACHZU","ENGERO",2,"heterospecific","sterilized+living","living","sterilized",0.28258,0.31146,0.15194,0.23855,0.13064,0.07291,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"172","172","MACHZU","ENGERO",4,"heterospecific","sterilized+living","living","sterilized",0.21996,0.83438,0.10998,0.66656,0.10998,0.16782,0,0.0587506666666667,0.0310586666666667,0.0898093333333333,0.0135813333333333,0.004368,0.0179493333333333,60
"173","173","ENGERO","ENGERO",0,"conspecific","sterilized+living","living","sterilized",0.21123,0,0.17259,0,0.03864,0,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,90
"174","174","ENGERO","ENGERO",1,"conspecific","sterilized+living","living","sterilized",0.182847904527424,0.175412095472576,0.15007,0.14237,0.0327779045274244,0.0330420954725756,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,0
"175","175","ENGERO","ENGERO",2,"conspecific","sterilized+living","living","sterilized",0.164765148045796,0.235314851954204,0.12518,0.17878,0.0395851480457955,0.0565348519542045,0,0.0135813333333333,0.004368,0.0179493333333333,0.0135813333333333,0.004368,0.0179493333333333,20
